start,end,today,username,subscriberid,deviceid,phonenumber,_0_Reviewer,paper_title,publication_year,paper_doi,publication_type,author_affiliation_type,country_studied,country_studied_multiple,country_studied_other,author_in_country_studied,disease,objectives,other_objective,individual_representation,individual_representation_othe,space_representation,model_structure,model_structure_unclear_reason,parametrization,validation,validation_other,outbreak_type,intervention_modelled,intervention_modelled_other,vax_modelled_with_non_vax,is_vax_effective,modelling_timing,outcome_measured,outcome_measured_other,sensitivity_analysis,data_used,data_available,simulation_code_available,__version__,_version_,meta/audit,meta/instanceID,_uuid,_submission_time,_tags,_notes,_validation_status
2021-01-11T16:20:19.738+02:00,2021-01-11T21:41:48.864+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,An age-structured model for cholera control with vaccination,2017,https://doi.org/10.1016/j.amc.2016.11.013,original_research,academic_institutions,none,n/a,n/a,NA,Cholera,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,final_epidemic_size,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:e1e47717-5941-48ee-8132-db71e17f279d,e1e47717-5941-48ee-8132-db71e17f279d,2021-01-11T19:42:01,,,{}
2021-01-11T22:23:06.994+02:00,2021-01-11T22:50:24.238+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Enhancement of Collective Immunity in Tokyo Metropolitan Area by Selective Vaccination against an Emerging Influenza Pandemic,2013,https://doi.org/10.1371/journal.pone.0072866,original_research,academic_institutions,JP,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,attack_rate,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:3771d6a3-b02f-4ee9-80f1-59d2a320b3cc,3771d6a3-b02f-4ee9-80f1-59d2a320b3cc,2021-01-11T20:50:36,,,{}
2021-01-11T22:50:24.321+02:00,2021-01-11T23:20:20.415+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling alternative mitigation strategies for a hypothetical outbreak of foot-and-mouth disease in the United States,2003,https://doi.org/10.1016/S0167-5877(03)00004-7,original_research,government_institutions,US,n/a,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,culling vaccination,n/a,yes,the_outcomes_were_inconclusive,prospective,outbreak_duration_and_timing cost outcome_other,"number of herds slaughtered, number of herds vaccinated",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:50872afe-9064-4a95-bdf4-245db3a9674d,50872afe-9064-4a95-bdf4-245db3a9674d,2021-01-11T21:20:33,,,{}
2021-01-15T02:55:21.205+02:00,2021-01-15T03:08:42.477+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Effectiveness of movement-prevention regulations to reduce the spread of foot-and-mouth disease in The Netherlands,2007,https://doi.org/10.1016/j.prevetmed.2007.05.023,original_research,academic_institutions,NL,n/a,n/a,yes,FMD,assess_impact_past,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,real_outbreak,culling vaccination intervention_other,"surveillance, preventive slaughter of dangerous contacts, movement restriction",no,n/a,retrospective,outbreak_duration_and_timing outcome_other,"number of infected farms, the number of pre-emptively slaughtered farms, number of farms in control zones",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:b6261b6e-a229-4871-9297-a80fdfd5bafd,b6261b6e-a229-4871-9297-a80fdfd5bafd,2021-01-15T01:08:55,,,{}
2021-01-11T23:20:20.503+02:00,2021-01-12T00:53:47.410+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Estimating the value of containment strategies in delaying the arrival time of an influenza pandemic: A case study of travel restriction and patient isolation,2012,10.1103/PhysRevE.86.032901,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,isolation travel_restriction,n/a,no,n/a,prospective,outcome_other,First arrival time,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:378292c1-983d-4362-97bf-1f433ff9ff4a,378292c1-983d-4362-97bf-1f433ff9ff4a,2021-01-11T22:53:59,,,{}
2021-01-12T00:53:47.500+02:00,2021-01-12T01:08:49.834+02:00,2021-01-12,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Household epidemics: Modelling effects of early stage vaccination,2009,https://doi.org/10.1002/bimj.200800172,original_research,academic_institutions,multiple,SE TZ,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,household reproduction number for,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:0256204a-5365-4d2f-a00a-9ac863def3a8,0256204a-5365-4d2f-a00a-9ac863def3a8,2021-01-11T23:09:01,,,{}
2021-01-12T01:25:15.853+02:00,2021-01-12T01:35:53.820+02:00,2021-01-12,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the Effects of Vaccination and Treatment on Tuberculosis Transmission Dynamics,2019,https://doi.org/10.1155/2019/7463167,original_research,academic_institutions,ET,n/a,n/a,no,Tuberculosis,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,treatment vaccination,n/a,no,n/a,prospective,outcome_other,Incidence,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:da0b4e6e-bdb3-423e-a0b1-94a6d0169363,da0b4e6e-bdb3-423e-a0b1-94a6d0169363,2021-01-11T23:36:06,,,{}
2021-01-12T01:35:53.945+02:00,2021-01-12T02:00:50.169+02:00,2021-01-12,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Simulating endogenous dynamics of intervention-capacity deployment: Ebola outbreak in Liberia,2017,https://doi.org/10.1080/23302674.2015.1128576,original_research,academic_institutions NGO,LR,n/a,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data,n/a,real_outbreak,isolation quarantine safe_burial treatment vaccination,n/a,no,n/a,prospective,outcome_other,Effective reproduction number,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:618527d3-77a1-4f51-9d5f-23bea2cfd5fc,618527d3-77a1-4f51-9d5f-23bea2cfd5fc,2021-01-12T00:01:00,,,{}
2021-01-12T02:00:50.310+02:00,2021-01-12T02:21:43.173+02:00,2021-01-12,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Strategies for containing an emerging influenza pandemic in Southeast Asia,2005,https://doi.org/10.1038/nature04017,original_research,academic_institutions government_institutions,other,n/a,Southeast Asia,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,antiviral_prophylaxis quarantine distancing school_closure work_closure,n/a,no,n/a,prospective,outcome_other,"Probability of preventing a large outbreak, number of courses of drug required to achieve containment",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:e94eddc0-3390-4f3e-8df4-da87eb3bf7a7,e94eddc0-3390-4f3e-8df4-da87eb3bf7a7,2021-01-12T00:21:54,,,{}
2021-01-18T00:05:58.757+02:00,2021-01-18T00:27:38.711+02:00,2021-01-18,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Global stability and optimal control for a tuberculosis model with vaccination and treatment,2016,https://doi.org/10.3934/dcdsb.2016.21.1009,original_research,academic_institutions,none,n/a,n/a,NA,Tuberculosis,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,treatment vaccination,n/a,no,n/a,prospective,outcome_other,"Incidence, basic reproduction number",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:8e5842b7-4d18-4af4-b54a-d241340bf66f,8e5842b7-4d18-4af4-b54a-d241340bf66f,2021-01-17T22:27:49,,,{}
2021-01-12T02:21:43.344+02:00,2021-01-13T16:01:30.101+02:00,2021-01-12,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the effect of comprehensive interventions on Ebola virus transmission,2015,https://doi.org/10.1038/srep15818,original_research,academic_institutions,multiple,GN LR SL,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,isolation media_campaign safe_burial vaccination,n/a,no,n/a,retrospective,final_epidemic_size outcome_other,Basic reproduction number,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:8730f778-b9e1-48b2-a4af-4bb8f06604a5,8730f778-b9e1-48b2-a4af-4bb8f06604a5,2021-01-13T14:01:43,,,{}
2021-01-13T16:01:30.307+02:00,2021-01-13T16:34:10.092+02:00,2021-01-13,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Vaccination against foot-and-mouth disease I: Epidemiological consequences,2012,https://doi.org/10.1016/j.prevetmed.2012.05.012,original_research,academic_institutions,NL,n/a,n/a,yes,FMD,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,culling vaccination,n/a,yes,no,prospective,outbreak_duration_and_timing final_epidemic_size,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:a416d9ee-4b01-4626-8b54-f443d7520457,a416d9ee-4b01-4626-8b54-f443d7520457,2021-01-13T14:34:22,,,{}
2021-01-14T02:23:08.036+02:00,2021-01-15T00:49:37.889+02:00,2021-01-14,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Cost-effectiveness of influenza control measures: A dynamic transmission model-based analysis,2013,https://doi.org/10.1017/s0950268813000423,original_research,academic_institutions,TW,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,face_masks handwashing isolation vaccination ventilation intervention_other,"High efficiency particulate air filtration, ultraviolet germicidal irradiation",yes,no,prospective,cost outcome_other,Basic reproduction number,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c60b726f-c2cf-4198-863e-d40ab42586b4,c60b726f-c2cf-4198-863e-d40ab42586b4,2021-01-14T22:49:53,,,{}
2021-01-15T00:49:38.090+02:00,2021-01-15T01:42:56.075+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Effect of vaccines and antivirals during the major 2009 a(H1N1) pandemic wave in norway - and the influence of vaccination timing,2012,https://doi.org/10.1371/journal.pone.0030018,original_research,academic_institutions government_institutions NGO,NO,n/a,n/a,yes,Influenza,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,antiviral_prophylaxis vaccination,n/a,yes,no,retrospective,final_epidemic_size,n/a,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6874ac1f-23b6-4cda-857a-b711abb20632,6874ac1f-23b6-4cda-857a-b711abb20632,2021-01-14T23:43:07,,,{}
2021-01-15T01:42:56.299+02:00,2021-01-15T02:07:41.109+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Efficient vaccine distribution based on a hybrid compartmental model,2016,https://doi.org/10.1371/journal.pone.0155416,original_research,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,final_epidemic_size attack_rate,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6851b263-0f9e-4b36-ab73-5ca3ec1e303f,6851b263-0f9e-4b36-ab73-5ca3ec1e303f,2021-01-15T00:07:53,,,{}
2021-01-15T02:07:41.362+02:00,2021-01-15T02:36:27.870+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Disparities in spread and control of influenza in slums of Delhi: Findings from an agent-based modelling study,2018,https://doi.org/10.1136/bmjopen-2017-017353,original_research,academic_institutions,IN,n/a,n/a,no,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,isolation school_closure vaccination intervention_other,Stay home,yes,yes,prospective,attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:0389b9ef-8dca-48de-ac28-2bd3d22eeb73,0389b9ef-8dca-48de-ac28-2bd3d22eeb73,2021-01-15T00:36:40,,,{}
2021-01-15T03:08:42.714+02:00,2021-01-15T23:45:37.242+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Epidemiological and economic impact of pandemic influenza in Chicago: Priorities for vaccine interventions,2017,https://doi.org/10.1371/journal.pcbi.1005521,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,cost attack_rate outcome_other,"Total deaths, risk of death, net benefits, return on investment",yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ae4d269d-7940-48c7-bd44-6235b6f2e163,ae4d269d-7940-48c7-bd44-6235b6f2e163,2021-01-15T21:45:50,,,{}
2021-01-15T23:45:37.573+02:00,2021-01-16T00:44:53.365+02:00,2021-01-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the spread of polio in an IPV-vaccinated population: Lessons learned from the 2013 silent outbreak in southern Israel,2016,https://doi.org/10.1186/s12916-016-0637-z,original_research,academic_institutions,IL,n/a,n/a,yes,Poliomyelitis,assess_impact_past,n/a,compartments,n/a,no,deterministic stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,outbreak_duration_and_timing outcome_other,Cumulative incidence,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:45a31ab0-6620-4d7c-9fbe-d22249e8a3c8,45a31ab0-6620-4d7c-9fbe-d22249e8a3c8,2021-01-15T22:45:07,,,{}
2021-01-16T01:15:04.105+02:00,2021-01-16T01:44:42.968+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modelling foot and mouth disease,2009,https://doi.org/10.1016/j.prevetmed.2009.02.019,original_research,academic_institutions,GB,n/a,n/a,no,FMD,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data,n/a,hypothetical_outbreak,culling vaccination intervention_other,"Movement restriction, surveillance",no,n/a,prospective,outcome_other,"Number of infected farms, Basic reproduction number",no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:afafd715-b3d5-40dd-b237-d778e3b068bb,afafd715-b3d5-40dd-b237-d778e3b068bb,2021-01-15T23:44:55,,,{}
2021-01-16T02:11:35.922+02:00,2021-01-16T03:11:25.144+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,The effects of media reports on disease spread and important public health measurements,2015,https://doi.org/10.1371/journal.pone.0141423,original_research,academic_institutions NGO,CA,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,deterministic stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,media_campaign distancing vaccination,n/a,no,n/a,prospective,outbreak_duration_and_timing final_epidemic_size timing_of_peak outcome_other,"Peak magnitude, total vaccinated",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:80289957-9d81-4151-b03e-25ca44b7d430,80289957-9d81-4151-b03e-25ca44b7d430,2021-01-16T01:11:39,,,{}
2021-01-16T03:11:25.425+02:00,2021-01-16T16:55:11.399+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Quantifying the impact of early-stage contact tracing on controlling ebola diffusion,2018,10.3934/mbe.2018053,original_research,academic_institutions,none,n/a,n/a,no,Ebola,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,contact_tracing intervention_other,Hospitalization,no,n/a,prospective,attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:696a7f59-ed06-4f7f-9ce0-9663e18721ec,696a7f59-ed06-4f7f-9ce0-9663e18721ec,2021-01-16T14:55:23,,,{}
2021-01-16T16:55:11.456+02:00,2021-01-16T17:12:54.227+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,The effect of public health measures on the 1918 influenza pandemic in U.S. cities,2007,https://doi.org/10.1073/pnas.0611071104,original_research,academic_institutions,US,n/a,n/a,no,Influenza,assess_impact_past,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,face_masks hygiene isolation quarantine distancing school_closure work_closure intervention_other,"Prevention of mass gatherings, several combinations of interventions",no,n/a,retrospective,final_epidemic_size outcome_other,Mortality,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:0b97687a-297a-4516-a6dd-295abc2ec8a3,0b97687a-297a-4516-a6dd-295abc2ec8a3,2021-01-16T15:12:55,,,{}
2021-01-16T18:55:09.596+02:00,2021-01-16T19:19:13.734+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the Effectiveness of Respiratory Protective Devices in Reducing Influenza Outbreak,2019,https://doi.org/10.1111/risa.13181,original_research,academic_institutions government_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,face_masks intervention_other,Respiratory Protective Devices,no,n/a,prospective,attack_rate outcome_other,Prevalence of infection,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:f579ee87-494e-4690-a5fd-949c95c8e1df,f579ee87-494e-4690-a5fd-949c95c8e1df,2021-01-16T17:19:25,,,{}
2021-01-16T19:19:13.803+02:00,2021-01-16T19:32:59.952+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Post-exposure prophylaxis during pandemic outbreaks,2009,10.1186/1741-7015-7-73,original_research,academic_institutions government_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,treatment intervention_other,Post-exposure prophylaxis,no,n/a,prospective,final_epidemic_size outcome_other,Total deaths,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:31bf97f1-8150-443f-9aea-7efae7a6650a,31bf97f1-8150-443f-9aea-7efae7a6650a,2021-01-16T17:33:12,,,{}
